date,temperature
2022-07-21,14.500955249555902
2022-07-22,17.534830267819988
2022-07-23,14.86573407387943
2022-07-24,15.342318713885124
2022-07-25,16.68334657501322
2022-07-26,15.149681349076232
2022-07-27,16.22014754227913
2022-07-28,16.309414548968554
2022-07-29,15.172830701582964
2022-07-30,14.270991152846788
2022-07-31,14.427973047795447
2022-08-01,15.421124234146731
2022-08-02,15.481639587470776
2022-08-03,13.925243467961664
2022-08-04,16.071767834078372
2022-08-05,11.922768218284997
2022-08-06,13.250656698305646
2022-08-07,13.232452076918047
2022-08-08,13.963137931023736
2022-08-09,14.770580900443377
2022-08-10,12.687402354248238
2022-08-11,13.469685271784172
2022-08-12,12.87642169777694
2022-08-13,12.148911718135027
2022-08-14,12.572160186249347
2022-08-15,12.206391238299027
2022-08-16,11.957094752242327
2022-08-17,11.524222718783607
2022-08-18,11.131434851849914
2022-08-19,10.716934446396714
2022-08-20,12.11905942066478
2022-08-21,12.565986518750936
2022-08-22,12.297381976286193
2022-08-23,11.974709267796374
2022-08-24,12.367795991386478
2022-08-25,11.953785869143529
2022-08-26,11.580638394782115
2022-08-27,10.703534981772552
2022-08-28,10.573944458078621
2022-08-29,10.308669819230904
2022-08-30,10.997808113453113
2022-08-31,11.731523924383643
2022-09-01,11.989634292308432
2022-09-02,12.411880213496639
2022-09-03,9.996681404303773
2022-09-04,10.446735047150835
2022-09-05,10.09982768024332
2022-09-06,9.526542090565705
2022-09-07,11.11908003218426
2022-09-08,9.945063326813594
2022-09-09,10.984552013679659
2022-09-10,10.416932912640513
2022-09-11,10.769822430171454
2022-09-12,8.614860279712628
2022-09-13,8.75767565449986
2022-09-14,11.162652286160405
2022-09-15,10.141470570660285
2022-09-16,9.757071095740931
2022-09-17,10.352312213658195
2022-09-18,10.461414622614521
2022-09-19,10.256092962329042
2022-09-20,11.007463054812941
2022-09-21,11.498855833923232
2022-09-22,9.913138049354313
2022-09-23,11.356725807091047
2022-09-24,9.430989169078062
2022-09-25,11.576372641034753
2022-09-26,9.907991706795132
2022-09-27,9.807624876679705
2022-09-28,10.130980891053293
2022-09-29,11.444313756553074
2022-09-30,9.222568740819899
2022-10-01,10.22275676141054
2022-10-02,9.768669797308155
2022-10-03,11.801118700167349
2022-10-04,10.15608054549685
2022-10-05,9.622417493843777
2022-10-06,9.162593805884535
2022-10-07,10.340220793527466
2022-10-08,11.344135784554254
2022-10-09,10.312843480235712
2022-10-10,8.862974896267552
2022-10-11,9.374053942399835
2022-10-12,9.39689937818272
2022-10-13,9.739396263517127
2022-10-14,10.630166425440144
2022-10-15,10.331135364677491
2022-10-16,9.922768108507354
2022-10-17,12.422900923654142
2022-10-18,10.933366772245236
2022-10-19,10.119128801671689
2022-10-20,12.563763698132245
2022-10-21,10.534278794733853
2022-10-22,11.528729081652688
2022-10-23,10.790592039014198
2022-10-24,10.079283867359004
2022-10-25,10.657138388339899
2022-10-26,12.490302046484052
2022-10-27,11.332980622172458
2022-10-28,10.690963877290457
2022-10-29,10.325076842536472
2022-10-30,10.627199506581274
2022-10-31,12.41065985928094
2022-11-01,10.646310360685373
2022-11-02,11.991925045563764
2022-11-03,12.796441890649294
2022-11-04,11.535898351265358
2022-11-05,11.579090843162614
2022-11-06,10.91793699102894
2022-11-07,10.608420500837877
2022-11-08,12.122294718678091
2022-11-09,12.183838497483546
2022-11-10,11.838937606313689
2022-11-11,12.590679919844051
2022-11-12,12.542007043983451
2022-11-13,12.127828275769897
2022-11-14,14.550292794963958
2022-11-15,11.878253069277621
2022-11-16,14.58752603112332
2022-11-17,12.950364273698172
2022-11-18,14.440740731270235
2022-11-19,11.67603242204936
2022-11-20,14.623512989455282
2022-11-21,13.578109090174575
2022-11-22,15.955675149829494
2022-11-23,13.664569839284704
2022-11-24,14.436245906403718
2022-11-25,13.827490640484871
2022-11-26,13.65067000041186
2022-11-27,15.172174740570822
2022-11-28,15.750486643137055
2022-11-29,15.236692901917806
2022-11-30,14.270356295061005
2022-12-01,16.251963523337892
2022-12-02,14.604690816157955
2022-12-03,14.320219071338908
2022-12-04,16.50166473564133
2022-12-05,15.515950758782076
2022-12-06,16.3873983095571
2022-12-07,15.560055718793064
2022-12-08,17.345923941272336
2022-12-09,15.481546074420546
2022-12-10,16.91939159806949
2022-12-11,16.75426240422626
2022-12-12,15.547813394786749
2022-12-13,15.220197742932232
2022-12-14,19.007738435013383
2022-12-15,16.737627874462714
2022-12-16,17.227720563671724
2022-12-17,16.422255497206184
2022-12-18,17.19514607088918
2022-12-19,20.514593363843904
2022-12-20,19.144888690416842
2022-12-21,18.416389231111832
2022-12-22,19.060062423466754
2022-12-23,19.59267460617871
2022-12-24,18.72740911337775
2022-12-25,20.520122647983854
2022-12-26,18.815817076475067
2022-12-27,19.70116536261425
2022-12-28,21.39462770088661
2022-12-29,17.837932848292574
2022-12-30,19.88462399106678
